GaugeID,Stream Order,Maximal Flow Length,Downvalley Length,Drainage Area,Catchment Relief,Catchment Length,Catchment Perimeter,Sinuosity Index,Form Factor,Relief Ratio,Elongation Ratio,Circularity Ratio,Lemniscates Value,Drainage Texture,Drainage Density,Compactness Coefficient,Wandering Ratio,Fitness Ratio,Basin Magnitude,Channel Frequency,Drainage Intensity,Infiltration Number,Ruggedness Number,No. of Firstorder Streams,No. of Secondorder Streams,No. of Thirdorder Streams,No. of Fourthorder Streams,No. of Fifthorder Streams,No. of Sixthorder Streams,No. of Seventhorder Streams,No. of Eigthorder Streams,Firstorder Streams Length,Secondorder Streams Length,Thirdorder Streams Length,Fourthorder Streams Length,Fifthorder Streams Length,Sixthorder Streams Length,Seventhorder Streams Length,Eighthorder Streams Length,Firstorder Streams  Mean  Length,Secondorder Streams  Mean Length,Thirdorder Streams Mean Length,Fourthorder Streams Mean Length,Fifthorder Streams Mean Length,Sixthorder Streams Mean Length,Seventhorder Streams Mean Length,Eighthorder Streams Mean Length,FirstSecond Stream Length Ratio,SecondThird Stream Length Ratio,ThirdForth Stream Length Ratio,FourthFifth Stream Length Ratio,FifthSixth Stream Length Ratio,SixthSeventh Stream Length Ratio,SeventhEighth Stream Length Ratio,FirstSecond Bifurcation Ratio,SecondThird Bifurcation Ratio,ThirdForth Bifurcation Ratio,FourthFifth Bifurcation Ratio,FifthSixth Bifurcation Ratio,Sixthseventh Bifurcation Ratio,SeventhEighth Bifurcation Ratio,Annual Mean Temperature,Mean Diurnal Range,Isothermality,Temperature Seasonality,Max Temperature of Warmest Month,Min Temperature of Coldest Month,Temperature Annual Range,Mean Temperature of Wettest Quarter,Mean Temperature of Driest Quarter,Mean Temperature of Warmest Quarter,Mean Temperature of Coldest Quarter,Annual Precipitation,Precipitation of Wettest Month,Precipitation of Driest Month,Precipitation Seasonality,Precipitation of Wettest Quarter,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Coldest Quarter,KoppenGeiger Climate Type,2015_GDP_PPP,2010_GDP_PPP,2005_GDP_PPP,2000_GDP_PPP,1995_GDP_PPP,1990_GDP_PPP,2010_GDP_PC_PPP,2015_GDP_PC_PPP,2005_GDP_PC_PPP,2000_GDP_PC_PPP,1995_GDP_PC_PPP,1990_GDP_PC_PPP,Night Light,Road Density,Urban percentage,2010_HDI,2015_HDI,2005_HDI,2000_HDI,1995_HDI,1990_HDI,Population Count,Population Density,Land cover,Soil type,lithology type
INDOFLOODS-gauge-642,5,332344.3438,198268.7656,22102.80469,884,213449.1563,727485.5625,1.676231503,0.485130399,0.004141502,1.12E-10,0.524817705,2.06130147,0.000482484,0.000161138,1.390182853,1.557018757,0.45683977,280,1.59E-08,9.86E-05,2.56E-12,0.142445818,280,57,10,3,1,,,,1808250.25,978104.9375,352983.5625,261121.1875,161137.1719,,,,6458.036621,17159.73633,35298.35547,87040.39844,161137.1719,,,,0.54091239,0.360885173,0.739754498,0.617097259,,,,4.91228056,5.699999809,3.333333254,3,,,,24.902247,12.899039,52.777355,284.862773,37.202514,12.774029,24.428485,24.633413,23.613184,28.683336,21.586882,872.126011,288.74765,0.516029,108.457693,583.372168,4.479854,132.38612,25.745902,Arid,410222242.7,294414346.8,198650214,132487744.6,111660251,76310587.1,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,8.157247,421.912088,15.63410617,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,10697220,482.510339,Cropland,Vertisols,Basic volcanic rocks
INDOFLOODS-gauge-643,3,127724.7422,87262.79688,2428.131836,458,89340.92969,307853.4688,1.463679194,0.304208487,0.00512643,8.05E-10,0.321954161,3.287219286,8.12E-05,0.000151348,1.774921536,1.429633021,0.414888114,21,1.03E-08,6.80E-05,1.56E-12,0.069317497,21,3,1,,,,,,182875.6406,112390.0703,72227.78125,,,,,,8708.364258,37463.35547,72227.78125,,,,,,0.614571035,0.64265269,,,,,,7,3,,,,,,24.15135,10.871689,54.394201,202.386351,34.497085,14.513735,19.98335,23.420391,23.831212,27.133015,22.223964,1922.841206,765.146064,0.459966,134.482891,1468.086432,8.835511,109.594975,55.556784,Tropical,609700604.5,436997832.5,294046659.2,195443466.8,164090733.7,111584646.5,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,9.785614,490.242424,27.38372093,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,1623644,662.643908,No dominant class,No dominant class,Basic volcanic rocks
INDOFLOODS-gauge-650,5,238112.7656,147107.8125,15799.52734,897,154135.8125,640746.875,1.618627548,0.665023506,0.005819543,1.83E-10,0.48359406,1.503706336,0.00041358,0.000188986,1.448223829,1.544824362,0.371617526,190,1.68E-08,8.88E-05,3.17E-12,0.169520527,190,57,14,3,1,,,,1500666.5,850580.375,448903.6875,82725.88281,103014.375,,,,7898.244629,14922.46289,32064.54883,27575.29492,103014.375,,,,0.566801727,0.527761638,0.184284255,1.245249629,,,,3.333333254,4.071428776,4.666666508,3,,,,26.961035,12.906998,45.551728,418.174821,42.005967,13.676867,28.3291,26.624315,26.504819,32.801462,22.079079,818.563859,231.767515,4.213801,124.130995,588.454824,17.821355,147.966852,26.337904,Arid,241107155.9,174637916.4,119623525,81041013.3,69474322.97,48570784.08,6892.55984,8965.09628,5038.022784,3669.424188,3495.438064,2752.315452,1.846339,362.27,5.638241989,0.711103272,0.765049092,0.65715759,0.605663887,0.563978478,0.524745185,4647239,291.007808,Cropland,Vertisols,No dominant class
INDOFLOODS-gauge-654,3,140242.1406,94406.53906,1853.016968,832,95682.14844,291485.9063,1.485512972,0.202403292,0.008695457,8.61E-10,0.274065346,4.94063139,7.89E-05,0.000149724,1.923752069,1.465708494,0.481128365,19,1.24E-08,8.29E-05,1.86E-12,0.124570213,19,3,1,,,,,,132401.125,41342.44531,103697.1953,,,,,,6968.480469,13780.81543,103697.1953,,,,,,0.312251478,2.508250237,,,,,,6.333333492,3,,,,,,23.263499,10.160098,52.854254,209.228395,33.383411,14.176623,19.206788,22.636685,22.907205,26.356993,21.349279,2059.474332,836.28129,0.380569,145.670053,1590.232075,6.0437,82.256682,75.116249,Tropical,114017318.4,83449734.48,58141329.83,40010647.94,34634070.01,24480242.11,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,1.86045,293.173913,10.74870274,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,398603.9491,214.446102,No dominant class,Leptosols,Basic volcanic rocks
INDOFLOODS-gauge-678,5,282463.4688,177001.875,14981.12305,865,181422.0781,661661.6875,1.595821857,0.455160022,0.004767887,1.60E-10,0.430013657,2.197029591,0.000340053,0.000153623,1.535801291,1.556941032,0.426900148,181,1.50E-08,9.78E-05,2.31E-12,0.132883772,181,34,7,2,1,,,,1152563.5,541009,363623.375,191262.0469,52985.01953,,,,6367.753906,15912.0293,51946.19531,95631.02344,52985.01953,,,,0.469396263,0.67212075,0.525989413,0.277028412,,,,5.323529243,4.857142925,3.5,2,,,,24.260225,11.62029,54.068787,229.416043,35.523993,14.053307,21.470685,23.404303,23.824559,27.604177,22.002813,1230.965763,440.429336,0.185083,115.908746,862.866732,6.173779,87.616312,49.557953,Tropical,379726869.5,274829591.7,187994887.9,127028381.6,108107798.3,74909658.87,7044.598246,9162.851405,5147.998455,3738.812234,3558.199331,2795.551912,6.00042,462.918919,18.61586461,0.720675299,0.775347272,0.666003465,0.613816615,0.571570085,0.53180868,6367786,421.555711,Cropland,Vertisols,Basic volcanic rocks
INDOFLOODS-gauge-679,6,643514.25,413485.125,53175.53125,1014,431351.2188,1319463.125,1.556317806,0.285791814,0.002350753,3.56E-11,0.38381964,3.499050617,0.000694222,0.000166238,1.625595808,1.491856813,0.487709165,716,1.72E-08,0.000103622,2.86E-12,0.168565348,716,159,30,8,2,1,,,4653860.5,2214651.25,806104.5625,593371.4375,489759.7813,82046.80469,,,6499.805176,13928.62402,26870.15234,74171.42969,244879.8906,82046.80469,,,0.475874007,0.363987148,0.736097336,0.825384855,0.167524591,,,4.503144741,5.300000191,3.75,4,2,,,25.900796,13.370307,49.185846,362.387313,39.8488,12.641226,27.207575,25.768405,23.859309,30.759874,21.561596,781.888919,206.855527,1.793692,115.508108,532.645323,8.64436,152.84575,25.341666,Arid,274066707.3,198857546.3,136590208.3,92693213.33,79271743.64,55196789.22,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,2.563325,381.069173,9.51344833,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,17646960,330.541398,Cropland,Vertisols,Basic volcanic rocks
INDOFLOODS-gauge-681,3,131884.7656,96508.73438,1949.87561,544,99073.17969,274242.9375,1.366557837,0.198652804,0.005490891,8.10E-10,0.325796098,5.033908367,0.000127624,0.00015057,1.764425159,1.331185341,0.480904877,29,1.79E-08,0.000119213,2.70E-12,0.081910223,29,5,1,,,,,,127781.6016,82858.82031,82952.88281,,,,,,4406.262207,16571.76367,82952.88281,,,,,,0.648440957,1.00113523,,,,,,5.800000191,5,,,,,,24.125536,11.080109,53.864529,215.130543,34.866722,14.311079,20.555643,23.427544,23.751853,27.283951,22.065938,1560.014994,605.421491,0.219908,130.88411,1147.774677,7.00833,98.783007,44.109121,Tropical,321959105.8,233428587.4,160106234,108474886.3,92611841.93,64348582.63,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,5.099473,435.730769,19.83953319,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,783196.2567,399.01783,Cropland,Vertisols,Basic volcanic rocks
INDOFLOODS-gauge-682,4,191453.9063,158090.4375,6681.524902,811,162895.4219,461495.4063,1.211040378,0.251801223,0.004978654,2.66E-10,0.394230932,3.971386671,0.000238356,0.00016874,1.603986859,1.175317883,0.41485551,88,1.65E-08,9.76E-05,2.78E-12,0.136848032,88,18,3,1,,,,,656826.375,268755.2188,56267.07422,145591.0313,,,,,7463.936035,14930.8457,18755.69141,145591.0313,,,,,0.409172386,0.209361792,2.587499619,,,,,4.888888836,6,3,,,,,24.988929,12.785857,53.388882,273.500875,37.245938,13.30994,23.935998,24.473107,23.986016,28.696074,21.929353,710.474519,218.079808,0.334976,102.780463,440.066827,4.445793,72.789784,35.068149,Arid,241531769.9,175332607.2,120509721.1,81821094.54,69991051.76,48749708.65,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,5.190303,296.903614,15.34922627,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,1967492,290.742798,Cropland,Vertisols,Basic volcanic rocks
INDOFLOODS-gauge-684,4,144197.1563,96068.60938,5337.689941,836,100167.0625,354470.4063,1.500980973,0.531989992,0.008346057,4.84E-10,0.533830345,1.879734635,0.000211583,0.00015072,1.378397703,1.439566612,0.406796038,58,1.41E-08,9.32E-05,2.12E-12,0.126002312,58,13,3,1,,,,,430492.4688,163079.8281,154465.6094,56461.24219,,,,,7422.28418,12544.60254,51488.53516,56461.24219,,,,,0.378821552,0.947177887,0.365526289,,,,,4.461538315,4.333333492,3,,,,,23.673744,11.165557,53.365643,229.822506,34.682186,13.784339,20.897847,22.846576,23.210034,27.022617,21.463321,1364.905549,508.264706,0.222711,124.422457,983.093693,5.054124,74.395998,60.815191,Tropical,233024062.2,170116820.4,118020283.7,80870638.22,69733974.87,49056919.12,7055.1577,9176.586,5155.1304,3743.8674,3565.661,2801.1133,4.11746,372.140625,16.53937319,0.72103643,0.7757358,0.6663372,0.6141242,0.5718565,0.53207517,1649276,309.379055,Cropland,No dominant class,Basic volcanic rocks
INDOFLOODS-gauge-707,4,142904.8281,63096.3125,4400.070313,1096,107997.2031,359372.5,2.264868259,0.377254635,0.010148411,4.95E-10,0.428134084,2.650729418,0.000219828,0.000169528,1.539168835,1.323227167,0.397650987,60,1.80E-08,0.000105908,3.04E-12,0.185802162,60,15,3,1,,,,,320415.3125,263921.125,122766.0313,38830.48047,,,,,5340.255371,17594.74219,40922.01172,38830.48047,,,,,0.823684514,0.46516183,0.316296607,,,,,4,5,3,,,,,25.654202,9.960297,43.073683,395.25627,35.905501,12.786221,23.11928,27.563656,20.263552,29.843218,20.18497,1725.151586,385.453861,4.532521,100.30417,1061.974377,45.640208,402.745386,53.2401,Tropical,118880003.5,85381348.55,53143980.6,34513340.72,26589866.47,19410351.83,3574.4634,4649.275,2407.8958,1702.1746,1446.5908,1177.378,2.152496,152.017241,24.37888199,0.4563203,0.4909377,0.42170292,0.388659,0.3619092,0.33673292,1252129,281.737677,Cropland,No dominant class,Unconsolidated sediments
INDOFLOODS-gauge-715,4,130219.6563,97241.42188,6939.707031,1228,99967.72656,526080.3125,1.339137673,0.694418848,0.012283964,4.26E-10,0.315098912,1.440053105,0.000218598,0.000160987,1.79412508,1.302616954,0.247528091,90,1.66E-08,0.000102935,2.67E-12,0.197692439,90,19,5,1,,,,,554401.5,344403.0625,147489.4063,70910.96094,,,,,6160.016602,18126.47656,29497.88086,70910.96094,,,,,0.62121594,0.428246498,0.4807868,,,,,4.736842155,3.799999952,5,,,,,25.920018,9.05046,43.608681,337.638774,35.212309,14.4435,20.768808,27.241499,21.470238,29.762602,21.318254,1429.188831,312.571445,7.414162,97.877966,846.543351,43.841451,303.344387,59.681059,Tropical,113823405.3,82151873.59,51552364.48,33752515.93,26193356.7,19291169.62,3574.4634,4649.275,2407.8958,1702.1746,1446.5908,1177.378,0.886867,184.454545,17.79831258,0.4563203,0.4909377,0.42170292,0.388659,0.3619092,0.33673292,1843435,262.899829,No dominant class,No dominant class,No dominant class
INDOFLOODS-gauge-724,4,125846.0156,81815.26563,6867.414063,1301,95678.64063,489397.4688,1.538172841,0.750176132,0.013597601,4.47E-10,0.36031276,1.333020329,0.000241113,0.000157662,1.677785158,1.315298915,0.257144809,92,1.72E-08,0.000108984,2.71E-12,0.205118537,92,21,4,1,,,,,511826.125,358760.875,159276.0469,52868.6875,,,,,5563.327637,17083.85156,39819.01172,52868.6875,,,,,0.700942874,0.443961591,0.331931174,,,,,4.380952358,5.25,4,,,,,24.771796,9.061221,42.861437,345.593085,34.588484,13.423429,21.165054,25.794621,20.404565,28.91486,20.10795,1481.997552,333.037767,8.785639,99.352447,896.731088,40.664413,341.356918,55.625714,Tropical,38111741.82,27775532.07,17714391.85,11787466.08,9283986.363,6959165.633,3574.4634,4649.275,2407.8958,1702.1746,1446.5908,1177.378,1.279547,186.72093,2.561496239,0.4563203,0.4909377,0.42170292,0.388659,0.3619092,0.33673292,682307.1256,98.453282,No dominant class,No dominant class,Metamorphics
INDOFLOODS-gauge-739,4,236027.0313,73252.50781,8498.889648,1056,123378.7969,502656.75,3.222101688,0.558317363,0.008559007,3.12E-10,0.422696859,1.791095972,0.000264594,0.000161788,1.549036503,1.913027525,0.469559073,105,1.56E-08,9.67E-05,2.53E-12,0.170848355,105,21,6,1,,,,,693655.4375,376267.0313,107307.0938,197790.5938,,,,,6606.242188,17917.47852,17884.51563,197790.5938,,,,,0.542440832,0.285188675,1.843220115,,,,,5,3.5,6,,,,,24.740861,10.636753,42.825227,408.398618,36.391305,11.556756,24.834549,26.405409,19.270965,29.412335,19.258431,1543.28879,386.193671,3.920286,109.542017,1009.901726,36.709725,334.376392,40.989792,Tropical,100618453.4,72546134.54,45597086.73,30238682,23433844.98,17480778.51,3445.821822,4481.951985,2327.109104,1663.481593,1415.714104,1167.832074,2.283445,211.37963,16.56728445,0.457627539,0.49234411,0.422910989,0.389772407,0.362945978,0.337697573,1726261,200.931692,Cropland,Luvisols,No dominant class
INDOFLOODS-gauge-759,5,632429,286711.25,35632.47656,1070,340334.7813,1418521,2.205804586,0.307633311,0.003143963,5.52E-11,0.222527832,3.250623465,0.00043919,0.000161836,2.134931803,1.858255506,0.445836902,483,1.75E-08,0.000108036,2.83E-12,0.173164219,483,112,23,4,1,,,,2925343,1453692.25,693158.125,305119.7188,389294.5313,,,,6056.61084,12979.39551,30137.31055,76279.92969,389294.5313,,,,0.49693054,0.476825893,0.440187752,1.275874734,,,,4.3125,4.86956501,5.75,4,,,,25.382884,10.8274,40.879957,446.237682,38.436866,11.931598,26.505268,27.015321,19.575129,30.767145,19.533601,1416.77819,376.314765,3.898324,118.497321,975.129893,31.434545,278.706653,40.37524,Tropical,69534205.47,50275043.59,32225545.18,22695765.5,17770739.69,14011852.01,2808.36512,3652.817427,1934.625009,1486.7255,1283.885506,1139.325086,2.769693,296.480088,11.84735872,0.46905465,0.504638107,0.433471212,0.399505155,0.372008867,0.346129993,7435132,208.363072,No dominant class,No dominant class,No dominant class
INDOFLOODS-gauge-814,3,60466.26563,49601.69141,1431.448975,1283,51690.94531,187482.6406,1.219036341,0.535731196,0.024820594,1.81E-09,0.511756778,1.866607785,0.000144013,0.000163796,1.407811046,1.169765115,0.32251662,20,1.89E-08,0.000115155,3.09E-12,0.210150555,20,6,1,,,,,,132559.375,55271.125,46635.44922,,,,,,6627.96875,9211.854492,46635.44922,,,,,,0.416953713,0.843757927,,,,,,3.333333254,6,,,,,,25.415979,12.681603,43.243712,479.52072,39.441257,10.146339,29.294918,26.920911,25.088361,31.227086,18.937359,794.502732,306.490164,1.021311,160.707053,703.239891,4.710929,65.740984,6.554098,No dominant class,63142779.53,45742314.79,29998005.92,23246520.52,15858915.87,13458951.41,3646.3489,4742.776,2549.3506,2118.8628,1644.204,1617.7662,4.240733,210.684211,8.840304183,0.5470801,0.58858275,0.5055775,0.46596134,0.43389115,0.4037074,373535.2201,261.515038,Cropland,No dominant class,No dominant class
INDOFLOODS-gauge-830,5,547933.6875,346375.2813,52116.33594,2415,352447.375,1485431.5,1.58190763,0.419551522,0.006852087,4.41E-11,0.296809971,2.383497477,0.000580303,0.000157557,1.8485744,1.554653883,0.368871719,676,1.65E-08,0.000104978,2.61E-12,0.380499035,676,146,32,7,1,,,,4309210.5,1928801.25,1107053.625,574224.5625,291979.75,,,,6374.571777,13210.96777,34595.42578,82032.07813,291979.75,,,,0.447599679,0.57395941,0.518696249,0.508476615,,,,4.630136967,4.5625,4.571428776,7,,,,24.076573,10.217382,58.48698,186.856211,33.43293,15.953549,17.47938,23.407926,24.075122,26.756259,22.039554,1037.951209,284.062831,3.487273,91.85815,594.26562,17.029243,180.4601,161.466244,Tropical,267807759.8,193407890.1,133913148.8,93123392.53,64683967.12,46491562.3,5361.654239,6973.859834,3996.385176,2994.022061,2276.117404,1807.311352,5.95688,445.745628,18.76525405,0.688191821,0.737216802,0.63598419,0.586149595,0.54580731,0.507838125,22524910,430.380223,Cropland,No dominant class,Metamorphics
INDOFLOODS-gauge-836,4,97069.25781,76067.8125,4622.459961,1657,82541.35938,313788.9063,1.276088476,0.678468883,0.020074785,6.32E-10,0.589940012,1.473906994,0.000235827,0.000151877,1.311209917,1.176007509,0.309345722,58,1.60E-08,0.000105406,2.43E-12,0.251660973,58,12,3,1,,,,,376198.3438,191998.7344,114657.25,19193.24023,,,,,6486.178223,15999.89453,38219.08203,19193.24023,,,,,0.510365725,0.597177088,0.16739665,,,,,4.833333492,4,3,,,,,27.564336,8.766639,64.799493,153.950955,34.304864,20.800399,13.504465,26.21552,27.918397,29.220505,25.446038,1086.000544,223.91706,28.260436,76.014301,543.879855,110.283848,205.080762,360.641198,Tropical,309867991.6,224730107.9,154007471.6,113154259.4,77905302.74,55329918.97,5806.023,7551.846,4264.65,3377.855,2495.1064,1911.3802,10.935895,491.814815,21.25834128,0.71851534,0.7730234,0.6640073,0.61197686,0.569857,0.5302148,2433273,522.430701,Cropland,Vertisols,Metamorphics
INDOFLOODS-gauge-844,4,181523.0156,127230.2344,8603.462891,2305,130421.5547,479126.6563,1.426728606,0.505795002,0.017673459,2.93E-10,0.470958322,1.977085471,0.000273414,0.000158065,1.467522979,1.39181757,0.378862262,106,1.52E-08,9.63E-05,2.41E-12,0.364340782,106,20,4,1,,,,,731444.8125,354336,177199.7344,96929.44531,,,,,6900.422852,17716.80078,44299.93359,96929.44531,,,,,0.484432995,0.500089586,0.547006726,,,,,5.300000191,5,4,,,,,26.212714,10.363022,63.348985,180.25634,34.612364,18.267741,16.344623,25.069767,25.653382,28.432536,23.817794,781.626068,175.495148,11.815023,79.662345,386.633734,43.094915,150.906735,209.249903,Arid,304651939.6,221554027,152450946.4,112146668.3,77354785.46,55145310.54,5826.155323,7578.032,4278.9265,3372.781596,2483.683477,1901.296885,5.839725,344.085714,12.39946381,0.729181562,0.781753269,0.673864362,0.621061538,0.578316419,0.538085735,2975681,342.56173,Cropland,Vertisols,Metamorphics
INDOFLOODS-gauge-846,3,75436.07813,38612.57422,1458.460205,2179,53540.92578,186012.3125,1.953666091,0.508771539,0.040697839,1.73E-09,0.529689133,1.965518594,0.000139776,0.000151426,1.383775473,1.408942342,0.405543476,19,1.78E-08,0.000117727,2.70E-12,0.32995823,19,6,1,,,,,,111369.7813,74314.17188,35165.49219,,,,,,5861.567383,12385.69531,35165.49219,,,,,,0.667274117,0.473200351,,,,,,3.166666746,6,,,,,,20.559342,9.268456,60.572583,138.931698,28.30731,13.009023,15.298287,20.194203,20.396659,22.571017,19.05752,1695.140491,389.16562,8.074814,82.702771,894.762421,36.095945,224.116505,172.04169,Tropical,126594130,92312604.4,63220060.56,42565142.29,27786642.74,19627904.34,6021.557282,7832.190235,4417.492529,3323.539735,2372.813929,1803.429412,1.914333,345.705882,7.474747475,0.832706653,0.866484353,0.769535841,0.709236359,0.660422547,0.6144801,504291.2279,342.575322,No dominant class,Cambisols,Metamorphics
INDOFLOODS-gauge-85,5,212483.1719,166941.6719,9025.510742,1482,172407.125,600556,1.272798896,0.303641677,0.008595932,2.16E-10,0.314466685,3.293355703,0.000251434,0.00016406,1.795927763,1.232450008,0.353810757,114,1.67E-08,0.000101977,2.74E-12,0.243137047,114,27,7,2,1,,,,768533.6875,317420,249883.8438,91900.45313,52988.05078,,,,6741.523438,11756.2959,35697.69141,45950.22656,52988.05078,,,,0.413020283,0.787234068,0.367772698,0.576580942,,,,4.222222328,3.857142925,3.5,2,,,,25.454992,9.237323,44.59126,326.673446,35.163823,14.417346,20.746477,26.269873,21.383949,29.433405,21.073569,1345.016367,289.495819,8.209838,97.126252,795.508539,29.59936,304.80475,56.657001,Tropical,149617313.6,108258142.1,67077083.11,47418745.01,34137477.23,25301617.91,4463.080582,5805.092297,2977.07082,2225.17984,1782.431528,1450.291881,1.81629,254.434783,11.29032258,0.526911277,0.566883891,0.486938723,0.448783072,0.417895165,0.388824201,2223267,242.994221,No dominant class,No dominant class,Metamorphics
INDOFLOODS-gauge-852,3,47957.64063,33927.4375,745.8718872,1668,37800.69531,140863.0938,1.413535595,0.521992981,0.044126172,3.43E-09,0.472367108,1.915734529,9.94E-05,0.000147092,1.465332985,1.268697262,0.340455681,11,1.88E-08,0.000127607,2.76E-12,0.245348915,11,2,1,,,,,,59368.92969,37611.80859,12730.81152,,,,,,5397.175293,18805.9043,12730.81152,,,,,,0.633526802,0.338479102,,,,,,5.5,2,,,,,,25.741989,7.488912,66.612685,94.788499,31.334245,20.08918,11.245065,25.294887,25.519699,27.074772,24.626258,1566.029727,257.539834,30.12604,57.669872,625.343639,123.412604,283.042806,364.457788,Tropical,235638962.4,171504459.8,118065810.4,87127623.45,60274415.09,43044915.36,5806.023,7551.846,4264.65,3377.855,2495.1064,1911.3802,7.255418,418.75,26.80412371,0.71851534,0.7730234,0.6640073,0.61197686,0.569857,0.5302148,803864.6052,1149.539408,No dominant class,No dominant class,No dominant class
INDOFLOODS-gauge-858,3,57485.32422,46993.17578,1380.213623,2213,54301.74609,199167.9063,1.223269582,0.468078524,0.040753756,1.76E-09,0.437237561,2.136393547,0.000130543,0.000142139,1.523061514,1.058627605,0.288627446,20,1.88E-08,0.00013253,2.68E-12,0.314552575,20,5,1,,,,,,106777.5703,53620.49609,35783.47266,,,,,,5338.878418,10724.09961,35783.47266,,,,,,0.502170026,0.667346895,,,,,,4,5,,,,,,24.327816,9.231934,64.575507,142.382729,31.578061,17.294545,14.283515,23.794152,23.857889,26.154212,22.492889,1286.007879,232.001818,24.792121,60.695345,526.230909,97.439394,232.610303,293.047879,Tropical,379321819,275771927.9,189567077.5,139686484.4,96475453.43,68767883.22,5806.023,7551.846,4264.65,3377.855,2495.1064,1911.3802,5.104089,392.5,16.72025723,0.71851534,0.7730234,0.6640073,0.61197686,0.569857,0.5302148,645113.6402,461.984611,No dominant class,Cambisols,Acid plutonic rocks
INDOFLOODS-gauge-861,4,223782.3125,132676.0156,5893.132813,2471,166860.0781,572657.4375,1.686682463,0.211661249,0.014808815,2.77E-10,0.225822017,4.724530697,0.000160655,0.000160378,2.11930275,1.341137528,0.390778661,71,1.56E-08,9.73E-05,2.50E-12,0.396294922,71,16,4,1,,,,,458149.625,255967.6094,90766.11719,140247.625,,,,,6452.811523,15997.97559,22691.5293,140247.625,,,,,0.558698714,0.354600012,1.545153975,,,,,4.4375,4,4,,,,,26.163239,9.381781,62.808103,175.055171,33.768355,18.826522,14.941833,25.316948,25.265915,28.212114,23.821867,1000.093231,204.729814,18.695331,69.214937,464.738328,74.078331,189.912019,259.590322,Tropical,373724101.7,269987663.7,183800056.5,134104162.4,91779634.64,64751141.6,5813.293006,7561.302056,4269.805403,3376.022938,2490.981456,1907.739003,6.66849,458.5,19.35483871,0.722367031,0.776175853,0.667566794,0.615257438,0.57291179,0.533057082,3149550,528.978304,Cropland,No dominant class,Acid plutonic rocks
INDOFLOODS-gauge-872,5,617363.5625,396741.5,69242.58594,2456,402829.9375,1786575.5,1.55608511,0.426707029,0.006096866,3.34E-11,0.272609115,2.343528271,0.000634174,0.00015734,1.928883314,1.53256619,0.345556945,896,1.64E-08,0.000103996,2.57E-12,0.386427552,896,187,40,9,1,,,,5736075,2601893.75,1478570.25,716694.6875,361409.625,,,,6401.869629,13913.87012,36964.25781,79632.74219,361409.625,,,,0.453601778,0.568266988,0.484721422,0.504272759,,,,4.791443825,4.675000191,4.444444656,9,,,,24.767625,10.304243,59.625123,186.622065,33.946026,16.648612,17.297414,24.023771,24.639186,27.36036,22.63239,972.9458,258.455049,5.232011,88.93731,543.121536,22.104309,172.884426,167.77052,No dominant class,306462479.2,221496079.8,152659991.3,108021542,74712628.93,53417291.93,5473.355876,7119.14909,4064.151366,3086.992631,2327.825931,1831.156292,7.380669,458.034898,20.26857692,0.697267974,0.747329464,0.644371807,0.593879971,0.553005639,0.514535702,31793580,456.4113,Cropland,No dominant class,Metamorphics
INDOFLOODS-gauge-879,4,136093.9844,100289.8203,3174.086914,771,104415.25,320455.3125,1.357006907,0.291132689,0.007383979,6.03E-10,0.388412982,3.434859991,0.000174751,0.000162354,1.615955114,1.303391814,0.424689442,43,1.76E-08,0.000108669,2.86E-12,0.125174597,43,10,2,1,,,,,272567.8125,110561.6875,46593.15234,85601.67188,,,,,6338.786133,11056.16895,23296.57617,85601.67188,,,,,0.405630022,0.421422213,1.837215662,,,,,4.300000191,5,2,,,,,24.626041,10.93139,55.752261,246.037634,34.665034,15.054429,19.610604,24.592322,23.624462,27.635678,21.365043,661.776446,147.776446,2.198541,86.813325,359.560969,9.726681,133.708442,80.609693,Arid,250606594.7,181825274.7,125378795.2,86585794.56,61664408.06,45502815.06,5166.706172,6720.292667,3752.487583,2789.268294,2164.980783,1757.277556,7.844502,303,24.41016334,0.63973078,0.688262125,0.591199505,0.54487417,0.507372695,0.472077218,1157142,361.003801,Cropland,Lixisols,Acid plutonic rocks
